groupId,artifactId
xml-apis,xml-apis-ext
org.apache.nifi,nifi-avro-record-utils
com.sonatype.insight.scan,insight-scanner-model-io
org.eurekastreams,eurekastreams-server
com.atlassian.oai,swagger-request-validator-core
io.github.hakky54,sslcontext-kickstart-for-netty
org.wildfly.security,wildfly-elytron-password-impl
it.geosolutions.jaiext.concurrent-tile-cache,jt-concurrent-tile-cache
org.openqa.selenium.server,selenium-server
org.apache.seatunnel,seatunnel-connector-flink-doris
org.alluxio,alluxio-examples
com.google.cloud,spring-cloud-gcp-starter-data-spanner
org.apache.seatunnel,plugin-spark-transform-json
com.amazonaws,aws-java-sdk-accessanalyzer
com.dianping.zebra,zebra-api
ch.cyberduck,googlestorage
org.eclipse.emf,edit
io.sease,rre-search-platform-external-solr-impl
org.odpi.egeria,governance-action-api
org.eclipse.hono,hono-adapter-base-spring
io.quarkus.http,quarkus-http-websocket-core
org.apache.streampipes,streampipes-serializers-json
io.milton,milton-mail-server
org.eclipse.platform,org.eclipse.equinox.bidi
org.apache.geronimo.specs,geronimo-ws-metadata_2.0_spec
org.dominokit,domino-apt-commons
io.mongock,mongodb-springdata-v2-driver
org.dkpro.core,dkpro-core-api-io-asl
com.cxytiandi,kitty-mq-rocketmq
io.github.talelin,lin-cms-spring-boot-starter
com.ppdai.infrastructure,mq-ui
io.gravitee.apim.gateway.security,gravitee-apim-gateway-security-keyless
org.apache.camel.quarkus,camel-quarkus-caffeine-lrucache-deployment
org.eclipse.vorto,generator-lambda-plugininfo
net.kyori,event-api
com.itextpdf,io
io.aeron,aeron-client
plugily.projects.inventoryframework,IF
org.uncommons,reportng
io.apicurio,apicurio-registry-protobuf-schema-utilities
org.xwiki.platform,xwiki-platform-flamingo-theme-test-pageobjects
org.xujin.moss,moss-client
org.zalando,opentracing-spring-web-extension-starter
com.paritytrading.nassau,nassau-util
org.apache.shenyu,shenyu-register-server-nacos
io.github.galbiston,rdf-tables
org.springframework.integration,spring-integration-jdbc
xmpcore,xmpcore
org.apache.hop,hop-action-deletefiles
org.odpi.egeria,data-privacy-client
picocontainer,picocontainer
org.odpi.egeria,it-infrastructure-client
net.adoptopenjdk,icedtea-web-test-extensions
org.apache.bsf,bsf-api
org.eobjects.datacleaner,DataCleaner-http
com.ibm.fhir,fhir-profile
com.github.spullara.cli-parser,cli-parser
caja,caja
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.eventing
org.knowm.xchange,xchange-cryptofacilities
org.crashub,crash.embed.spring
org.kie.kogito,kogito-addons-quarkus-events-decisions
io.helidon.integrations.vault.secrets,helidon-integrations-vault-secrets-database
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-parser-zh-conll2009
com.speedment.jpastreamer,pipeline-standard
oracle.kubernetes,operator-swagger
io.trino.benchto,benchto-driver
com.sia,sia-task-integration-zookeeper
org.brickred,socialauth
org.sonatype.nexus,nexus-email
com.github.lybgeek,springboot-spi-mysql
com.okta.spring,okta-spring-security-oauth2
com.tunnelvisionlabs,runtime-testsuite
org.osgi,org.osgi.service.event
io.fabric8.dmp.samples.build-cache,app
ai.labs,coreserver
org.lwjgl,lwjgl-openal
com.navercorp.pinpoint,pinpoint-mysql-jdbc-driver-plugin
org.sonatype.sisu,sisu-inject-plexus
org.elasticsearch.test,framework
fish.payara.server.internal.persistence.cmp,cmp-internal-api
io.gravitee.resource,gravitee-resource-cache-provider-api
org.apache.commons,commons-rng-simple
com.cloudhopper,ch-commons-charset
com.thinkbiganalytics.kylo.integrations,kylo-nifi-flow-visitor-model
org.openpreservation.jhove.modules,aiff-hul
com.consol.citrus,citrus-maven-plugin
com.springboot.cloud,web
org.apache.camel,camel-dropbox
com.facebook.presto.spark,spark-core
io.syndesis.test,test-support
org.isisaddons.module.publishmq,isis-module-publishmq-dom-jdo
com.amazonaws,aws-java-sdk-chimesdkidentity
io.onedev,server-plugin-report-pmd
net.vrallev.ecc,ecc-25519-java
org.apache.streampipes,streampipes-processors-text-mining-flink
com.vaadin,vaadin-testbench
org.glassfish.main.deployment,deployment-autodeploy
org.openhab.addons.bundles,org.openhab.binding.ecobee
org.jboss.errai,errai-javax-enterprise
com.navercorp.pinpoint,pinpoint-profiler
org.restcomm,restcomm-connect.telephony
io.github.jklingsporn,vertx-jooq-classic-reactive
org.apache.james,james-server-mailet-dkim
org.jetbrains.kotlin,kotlin-runtime
io.lumify,lumify-gpw-known-entity-extractor
javax.xml.bind,jsr173_api
org.kitesdk,kite-morphlines-useragent
org.apache.servicecomb.pack.tests,pack-tests
jline,jline
asm,asm
es.unex.sextante,sextante_gui
it.geosolutions.imageio-ext,imageio-ext-nitf
org.kie.kogito,kogito-addons-task-management
concurrent,concurrent
io.transwarp.elasticsearch,elasticsearch-client
org.lwjgl,lwjgl-opengl
net.sourceforge.f2j,arpack_combined_all
org.sonarsource.sonarlint.core,sonarlint-plugin-commons
com.xingkaichun.helloworldblockchain,helloworld-blockchain-netcore-dto
org.netbeans.api,org-openide-dialogs
net.md-5,bungeecord-event
org.eclipse.xtext,org.eclipse.xtext
tomcat,tomcat-naming
com.thinkbiganalytics.kylo,kylo-security-auth-simple
org.xwiki.platform,xwiki-platform-annotation-test-pageobjects
org.camunda.bpm,camunda-engine-rest
uk.ac.bbsrc.tgac.miso,spring
jcifs,jcifs
tecentweibo,tecentweibo
org.apache.felix,org.osgi.core
org.springframework.cloud,spring-cloud-task-stream
org.webjars.bower,datetimepicker
org.dcm4che.dcm4chee-arc,dcm4chee-arc-storage-cloud
javax.xml.stream,stax-api
org.jenkins-ci.plugins,blueocean-display-url
org.apache.camel.quarkus,camel-quarkus-printer-deployment
test,module-a
test,module-b
hydrograph,hydrograph.engine.core
org.apache.zeppelin,zeppelin-jupyter
jsch,jsch
odmg,odmg
com.spotify.metrics,semantic-metrics-ffwd-reporter
org.jboss.shrinkwrap,shrinkwrap-api
feed4j,feed4j
org.apache.jclouds.provider,b2
es.gob.afirma.jmulticard,jmulticard-ui
io.joyrpc,joyrpc-example-interface
fish.payara.server.internal.payara-modules,notification-cdi-eventbus-core
com.webank.wedatasphere.linkis,linkis-cs-search
org.apache.camel,camel-web3j
com.googlecode.lanterna,lanterna
simplenlg,simplenlg
org.sakaiproject.onedrive,sakai-onedrive-impl
net.jqwik,jqwik
qdox,qdox
commons-math,commons-math
de.jensd,fontawesomefx
com.zuoxiaolong.blog,blog-service
org.exquery,exquery-common
com.alipay.sofa,sofa-tracer-dubbo-plugin
org.apache.giraph,giraph-core
com.oracle,ojdbc7_g
org.talend.esb.mep,request-callback
com.yahoo.vespa,http-utils
org.apache.commons,commons-compress
io.zipkin.brave,brave-instrumentation-spring-webmvc
org.dcache,dcache-webdav
io.quarkus,quarkus-jsch-deployment
io.jpress,module-product-search-es
com.sun.tools.btrace,btrace-client
net.oauth.core,oauth-consumer
org.openhab.core.bundles,org.openhab.core.model.persistence.ide
org.kie.kogito,jbpm-flow
com.github.github,github-maven-core
de.escalon.hypermedia,spring-hateoas-ext
org.owasp.esapi,esapi
org.eclipse.milo,server-examples
net.sf.jazzy,jazzy
org.jenkins-ci.plugins.workflow,workflow-api
org.apache.dolphinscheduler,dolphinscheduler-master
org.eclipse.hono,hono-client-notification
org.ninjaframework,ninja-metrics
io.hetu.core,presto-expressions
org.jboss.forge.addon,script
org.modeshape,modeshape-jdbc
org.easytesting,fest-util
org.xwiki.platform,xwiki-platform-realtime-webjar
org.eclipse.rdf4j,rdf4j-model-api
com.octoperf.kraken,security-authentication-container
io.quarkus,quarkus-smallrye-stork
org.apache.chemistry.opencmis,chemistry-opencmis-server-jcr
org.apache.streampipes,streampipes-sinks-databases-flink
org.w3c.css,css-validator
com.turn,ttorrent-common
us.fatehi,schemacrawler-loader
io.zeebe,zeebe-client-java
fish.payara.server.internal.admin,monitoring-core-l10n
org.glassfish.jersey.connectors,jersey-grizzly-connector
org.owasp.test,3730-classifier-in-dependency-aggregate-childTwo
ddf.lib,test-common
com.sun.tools.btrace,btrace-boot
org.apache.commons,commons-pool2
org.apache.commons,commons-jci-fam
org.sakaiproject.samigo,samigo-qti
org.wso2.carbon.extension.identity.authenticator.outbound.office365,org.wso2.carbon.extension.identity.authenticator.office365.connector
org.wso2.carbon.registry,org.wso2.carbon.registry.reporting.stub
com.intellij,forms_rt
org.aoju,bus-goalie
org.apache.jclouds,jclouds-gson
org.wicketstuff,wicketstuff-gmap3
br.com.six2six,bfgex
org.apache.skywalking,skywalking-mesh-receiver-plugin
org.apache.aries.jmx,org.apache.aries.jmx
org.apache.tomcat,tomcat-jasper
io.lumify,lumify-web-import-export-workspaces
ceylon,modules-spi
net.sourceforge.pmd,pmd-test
org.seamless,seamless-xml
org.ow2.asm,asm-all
org.wildfly,wildfly-clustering-marshalling-protostream
org.apache.iceberg,iceberg-orc
io.fundrequest,core
com.blazebit,blaze-persistence-integration-entity-view-cdi-jakarta
org.terracotta,terracotta-toolkit-1.6-runtime
jasperreports,jasperreports
org.choco-solver,choco-solver
pircbot,pircbot
org.mobicents.servlet.sip.ctf.core,ctf-core
com.yahoo.elide,elide-datastore-aggregation
org.opencastproject,opencast-engage-theodul-api
org.dkpro.core,dkpro-core-io-lxf-asl
org.apache.unomi,unomi-router-api
org.apache.felix,org.apache.felix.resolver
org.apache.nifi,nifi-ldap-iaa-providers
org.jboss.metadata,jboss-metadata-common
org.apache.flink,flink-optimizer
com.gpmall.user,user-sdk
com.huaweicloud,spring-cloud-starter-huawei-hessian
com.cognifide.aet,jobs
org.odpi.egeria,ocf-metadata-server
org.wildfly.security,wildfly-elytron-x500-cert-util
io.etcd,jetcd-all
org.eclipse.jetty,jetty-nosql
io.confluent.parallelconsumer,parallel-consumer-vertx
org.metawidget.modules.static.spring,metawidget-static-spring
com.jstarcraft,jstarcraft-core-common
org.jsr107.ri,cache-ri-impl
org.phoenicis,phoenicis-entities
org.forgerock.commons,forgerock-bloomfilter-monitoring
com.webcohesion.enunciate,enunciate-core-annotations
rdpclient,cloudstack-service-console-proxy-rdpclient
org.jolie-lang,rmi
org.openhab.addons.bundles,org.openhab.binding.bluetooth.generic
com.github.grantwest.eventually,hamcrest-eventually-matchers
com.alibaba.otter,shared.push
biz.aQute.bnd,helloworld-for-indexer-testing
org.jzy3d,jzy3d-core-awt
com.github.jsonld-java,jsonld-java-sesame
com.denimgroup.threadfix,threadfix-service-interfaces
org.eclipse.lsp4j,org.eclipse.lsp4j.jsonrpc.debug
com.octoperf.kraken,config-runtime-server-api
org.apache.hop,hop-transform-metastructure
org.apache.directory.api,api-ldap-schema-data
org.apache.dubbo,dubbo-registry-etcd3
org.openecard.sal,middleware-sal
org.sonatype.aether,aether-impl
com.thinkaurelius.titan,titan-lucene
com.twelvemonkeys.imageio,imageio-xwd
com.webank.wedatasphere.linkis,linkis-bml-engine-hook
io.opentracing.contrib,opentracing-spring-web-starter
com.facebook.presto,presto-session-property-managers
org.apache.archiva.redback,redback-rest-api
com.yahoo.vespa,vespaclient-core
com.jeesuite,jeesuite-cache
co.aikar,fastutil-lite
com.itheima.shop,springboot-dubbo-interface
org.apache.dubbo,dubbo-container-spring
globus,cog-jglobus
org.arquillian.cube,arquillian-cube-istio-kubernetes
io.quarkus.resteasy.reactive,resteasy-reactive-common-processor
com.github.liaochong,myexcel
org.exoplatform.gatein.portal,exo.portal.component.application-registry
io.syndesis.server,server-jsondb
com.qubole.rubix,rubix-bookkeeper
org.webjars,hal-explorer
org.lucee,xml-resolver
org.apache.hop,hop-action-eval
org.apache.cxf,cxf-rt-rs-mp-client
org.aoju,bus-limiter
org.geotools,gt-complex
com.digitalpetri.modbus,modbus-master-tcp
org.eclipse.angus,angus-mail
com.amazonaws,aws-java-sdk-timestreamwrite
org.apache.flink,flink-table-api-java-bridge_2.11
commons-jxpath,commons-jxpath
protobuf,protobuf
org.activiti,activiti-spring-security-policies
com.alibabacloud.hipstershop,adservice-api
com.firebase,firebase-client
org.mobicents.external.jsr309,mscontrol
org.apache.carbondata,carbondata-processing
org.apache.dubbo,dubbo-remoting-api
com.madhukaraphatak,java-sizeof_2.11
org.junit.jupiter,junit-jupiter-api
es.gob.afirma,afirma-crypto-core-pkcs7-tsp
org.jboss,jboss-ejb-client
org.webjars,ionicons
com.datastax.oss,java-driver-mapper-processor
org.forgerock.ce.openam,openam-cli-definitions
com.twitter.elephantbird,elephant-bird-cascading3
com.twitter.elephantbird,elephant-bird-cascading2
io.confluent,kafka-connect-storage-core
com.thinkbiganalytics.kylo,kylo-kerberos-test-client
org.jvnet.winp,winp
com.splicemachine,pipeline_api
org.couchbase.mock,CouchbaseMock
org.apache.shenyu,shenyu-plugin-sign
Towny_Advanced,Towny_Advanced
ai.labs,channels-impl
isorelax,isorelax
org.apache.maven.doxia,doxia-decoration-model
com.walmartlabs.concord.server.plugins.noderoster,concord-noderoster-plugin-db
org.grails,grails-core
one.microstream,microstream-afs-nio
org.apache.seatunnel,plugin-flink-transform-datastream2table
org.apache.nifi.registry,nifi-registry-revision-entity-service
net.javacrumbs.future-converter,future-converter-rxjava-common
org.webjars,pdf-js
com.vaadin,vaadin-upload-flow
org.minbox.framework,api-boot-starter-logging-admin
org.thnetos,cd-client
org.dkpro.core,dkpro-core-io-imscwb-asl
com.sun.media,jai_imageio
wsattacker.plugin,Denial_of_Service
org.apereo.cas,cas-server-support-themes
org.jpmml,pmml-model
net.runelite,runelite-api
com.wcohen,SecondString
org.openhab.addons.bundles,org.openhab.binding.draytonwiser
junit-addons,junit-addons
com.fujieid,jap-core
com.adobe.testing,s3mock-testng
org.netbeans.modules,org-netbeans-core-output2
org.apache.nifi,nifi-prometheus-reporting-task
com.gentics.mesh,mesh-common
com.calclab.emite,emite-proxy
org.apache.nifi.minifi,minifi-framework-nar
commons-httpclient,commons-httpclient
org.wso2.am,org.wso2.am.thirdparty.km
fish.payara.server.internal.appclient.server,appclient-connector
com.mitchtalmadge,ascii-data
com.sun.javafx,javafx-ext-swing
org.esa.snap,snap-product-library-v2
io.smallrye,smallrye-fault-tolerance-core
org.axonframework.samples,axon-trader-users-query
io.seata,seata-compressor-zstd
io.norberg,auto-matter
org.jclouds.api,route53
com.zheng,zheng-cms-dao
org.apache.knox,gateway-demo-ldap-launcher
org.codehaus.mojo.hibernate3,maven-hibernate3-api
com.hazelcast.jet.examples,hazelcast-jet-examples-trade-source
org.apache.maven.its.shade.cdr,comp
net.sourceforge.mstparser,mstparser
com.yahoo.labs.samoa,samoa-instances
org.testingisdocumenting.webtau,webtau-server
consulo,consulo-disposer-impl
com.github.detro.ghostdriver,phantomjsdriver
com.stormpath.sdk,stormpath-sdk-api
io.quarkus,quarkus-panache-hibernate-common-deployment
io.quarkus,quarkus-rest-client-config-deployment
org.apache.skywalking,apm-kafka-commons
org.glassfish.jersey.ext.cdi,jersey-cdi1x-ban-custom-hk2-binding
org.bytedeco,onnx-platform
com.alipay.sofa,sofa-ark-spi
woodstox,wstx-asl
fr.opensagres,org.odftoolkit.odfdom.converter
com.zlt,zlt-common-spring-boot-starter
com.aliyun,aliyun-java-sdk-slb
de.rototor.jeuclid,jeuclid-core
net.laoyeye.yyblog,qq-connect
org.nuxeo.ecm.core,nuxeo-core
com.squareup.keywhiz,keywhiz-log
be.cyberelf.nanoxml,nanoxml
org.mule.connectors,mule-http-connector
pentaho-kettle,kettle-ui-swt
com.gazbert.bxbot,bxbot-exchanges
org.radargun,plugin-infinispan94
org.infinispan,infinispan-clustered-counter
io.gravitee.cockpit,gravitee-cockpit-api
io.cloudevents,cloudevents-http-vertx
org.radargun,plugin-infinispan92
org.apache.maven.surefire,surefire-shared-utils
org.radargun,plugin-infinispan93
org.apache.zeppelin,spark2-shims
com.twitter.elephantbird,elephant-bird-mahout
io.kotlintest,kotlintest-runner-junit4
org.apache.skywalking,tool-profile-snapshot-server-mock
org.radargun,plugin-infinispan90
com.github.hairless,plink-web
org.radargun,plugin-infinispan91
org.apache.nifi,nifi-stateless-api
io.kotlintest,kotlintest-runner-junit5
com.blazegraph,ctc-striterators
org.sonatype.nexus,nexus-mime
org.apache.bval,bval-jsr
org.codelibs.fess,fess-crawler-lasta
org.kurento,kms-api-elements
com.azure.spring,azure-spring-cloud-feature-management
org.forgerock.openam,openam-audit-rest
io.swagger.parser.v3,swagger-parser-v3
org.jasypt,jasypt-springsecurity4
io.helidon.webserver,helidon-webserver-json
org.jasypt,jasypt-springsecurity2
com.gentics.mesh,mesh-service-image-imgscalr
org.weasis.dicom,weasis-dicom-codec
org.xwiki.platform,xwiki-platform-eventstream-store-common
fish.payara.server.internal.payara-modules,healthcheck-cpool
org.radargun,plugin-infinispan81
org.openhab.addons.bundles,org.openhab.binding.xmppclient
org.radargun,plugin-infinispan82
org.pentaho.di.plugins,kettle-drools5-core
org.jasypt,jasypt-springsecurity3
org.opencastproject,opencast-distribution-service-api
de.mirkosertic.bytecoder,java.desktop
org.jamel.dbf,dbf-reader
com.dslplatform,polymorphic-example
ink.zfei,jta-supports
org.alluxio,alluxio-stress-common
org.apache.asterix,asterix-external-data
com.strongkey,authenticationBeans
gov.nsa.datawave,datawave-regression-testing
org.gephi,desktop-layout
io.restx,restx-apidocs
io.fabric8,certmanager-model-v1alpha2
org.carrot2,morfologik-tools
org.wildfly,wildfly-clustering-marshalling-jboss
org.radargun,radargun-multimap
org.hudsonci.stapler,stapler-jelly
com.github.stephenc.java-iso-tools,iso9660-vfs-impl
com.opera,operadriver
io.fabric8,certmanager-model-v1alpha3
org.nuxeo.ecm.core,nuxeo-opencmis-impl
org.testingisdocumenting.webtau,webtau-cli-groovy
org.ops4j.pax.web.samples,initializers-fragment1
org.ops4j.pax.web.samples,initializers-fragment2
com.amazonaws,aws-java-sdk-auditmanager
org.mobicents.arquillian.container,mss-arquillian-utilities-extension
org.wildfly.checkstyle,wildfly-checkstyle-config
org.apache.camel.quarkus,camel-quarkus-file
org.apache.asterix,asterix-transactions
org.springframework.cloud,spring-cloud-contract-spec-kotlin
org.simplify4u,jfatek
com.hope,hope-framework
fr.opensagres.xdocreport,fr.opensagres.xdocreport.document.docx
org.kie,kie-pmml-models-tree-evaluator
ddf.security.encryption,security-encryption-commands
com.relayrides,pushy
ddf.persistence.core,persistence-core-commands
org.keycloak,keycloak-jetty92-adapter
org.openimaj.hardware,gps-reader
com.influxdb,influxdb-client-java
com.zsmartsystems.zigbee,com.zsmartsystems.zigbee.serial
com.mobidevelop.robovm,robovm-cocoatouch
io.quarkus,quarkus-elasticsearch-rest-client
net.sf.okapi.filters,okapi-filter-regex
org.wso2.is,org.wso2.identity.passivests.filter
org.opencastproject,opencast-ingest-download-service-api
