2022-03-31 17:11:25.854 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "svd_dscal(A.rows, tmp1, R.Ut.value[x], 1)" in line 1100 (resolveNodeWithMethodDecl).
2022-03-31 17:11:26.274 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/ch/akuhn/edu/mit/tedlab/SVDRec.java".
2022-03-31 17:11:26.277 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/pitt/search/lucene/FilePositionDoc.java".
2022-03-31 17:11:26.353 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/pitt/search/lucene/IndexBilingualFiles.java".
2022-03-31 17:11:26.462 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/pitt/search/lucene/IndexFilePositions.java".
2022-03-31 17:11:26.486 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "flagConfig.analysismethod()" in line 96 (resolveNodeWithMethodDecl).
2022-03-31 17:11:26.488 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "flagConfig.analysismethod()" in line 99 (resolveNodeWithMethodDecl).
2022-03-31 17:11:26.492 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "flagConfig.analysismethod()" in line 102 (resolveNodeWithMethodDecl).
2022-03-31 17:11:26.518 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/main/java/pitt/search/lucene/IndexFlatFilePositions.java".
2022-03-31 17:11:26.532 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of NameExpr "STANDARDANALYZER" in line 91 (2nd attempt failed).
