packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.morphology.lexicon,RootLexicon,getMatchingItems,com.google.guava:guava,Core Utilities,google,8,8,1.0
zemberek.normalization,NoisyWordsLexiconGenerator,"",com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.scratchpad,DictionaryOperations,extractGroups,com.google.guava:guava,Core Utilities,google,9,9,1.0
zemberek.core.io,StringsTest,testSubstringAfterLast,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
zemberek.core.turkish,TurkishAlphabetTest,vowelHarmonyA,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.embedding.fasttext,FastTextTest,skipgram,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.morphology.analysis,StemTransitionsMapBased,getTransitions,com.google.guava:guava,Core Utilities,google,14,14,1.0
zemberek.morphology.analysis,StemTransitionsTrieBased,getTransitions,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.core.collections,IntFloatMapTest,assertEqualsF,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,UIntSetTest,removeTest,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.core.embeddings,FastTextTrainer,"",com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.core.io,Bytes,toHex,com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.morphology.old_ambiguity,AmbiguityStats,ambiguousGroupStats,com.google.guava:guava,Core Utilities,google,4,4,1.0
zemberek.morphology,TurkishMorphologyFunctionalTests,testWordsWithCircumflex,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.normalization,SingleWordSpellCheckerTest,assertContainsAll,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,LongBitVectorTest,setTest2,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.corpus,LuceneLemmaFilter,addLemmas,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
zemberek.morphology.analysis,NounDerivationTest,degilTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
