packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.browseengine.bobo.facets.data,TermFixedLengthLongArrayList,seal,it.unimi.dsi:fastutil,Collections,"collections,structures",4,4,1.0
com.browseengine.bobo.search.section,MetaDataQuery,getTerm,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,modifiedSetup,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,40,0.03
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,modifiedSetup,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",39,40,0.98
com.browseengine.bobo.query,ScorerBuilder,createScorer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",3,3,1.0
com.browseengine.bobo.service,BrowseQueryParser,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",9,9,1.0
com.browseengine.bobo.query,RecencyBoostScorerBuilder,createScorer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",18,18,1.0
com.browseengine.bobo.api,BoboSubBrowser,getSortCollector,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.api,Browsable,browse,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.facets.impl,SimpleGroupbyFacetHandler,getDocComparatorSource,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.search,BoboSearcher,search,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",73,73,1.0
com.browseengine.bobo.test,BoboTestCase,testFacetBoost,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.test,TestPathMultiVal,addMetaDataField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.facets.data,TermShortList,add,it.unimi.dsi:fastutil,Collections,"collections,structures",2,2,1.0
com.browseengine.bobo.facets.impl,BucketFacetHandler,getFacetCountCollectorSource,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.query,FacetBasedBoostScorerBuilder,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,13,1.0
com.browseengine.bobo.facets.attribute,AttributesFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.util,LazyBigIntArray,findValue,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.facets.filter,NotFilter,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.query,ScoreAdjusterQuery,createWeight,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.search.section,OrNode,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingLuceneQuery,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",4,75,0.05
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingLuceneQuery,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,75,0.01
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingLuceneQuery,junit:junit,Testing Frameworks,"testing,junit",4,75,0.05
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingLuceneQuery,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",66,75,0.88
com.browseengine.bobo.facets.filter,FacetRangeFilter,getRandomAccessDocIdSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.test,BoboTestCase,testDefaultBrowse,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.docidset,AndDocIdSet,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",50,50,1.0
com.browseengine.bobo.docidset,OrDocIdSetIterator,advance,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.query,ScoreAdjusterQuery,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",37,37,1.0
com.browseengine.bobo.test,BoboTestCase,testLuceneSort,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",12,12,1.0
com.browseengine.bobo.api,BoboSegmentReader,document,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",19,19,1.0
com.browseengine.bobo.sort,SortCollector,getComparatorSource,log4j:log4j,Logging Frameworks,logging,2,24,0.08
com.browseengine.bobo.sort,SortCollector,getComparatorSource,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",22,24,0.92
com.browseengine.bobo.facets.data,TermDoubleList,seal,it.unimi.dsi:fastutil,Collections,"collections,structures",4,4,1.0
com.browseengine.bobo.query.scoring,FacetTermScoringFunction,explain,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
