packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigDecimalMapperValidTypesIndexCreationIT,junit:junit,Testing Frameworks,"testing,junit",6,15,0.4
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,BigDecimalMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",9,15,0.6
com.stratio.cassandra.lucene.testsAT.varia,AllowFilteringWith1000SimilarRowsIT,junit:junit,Testing Frameworks,"testing,junit",10,10,1.0
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",9,15,0.6
com.stratio.cassandra.lucene.testsAT.type_validation.single_column_valid_types,DoubleMapperValidTypesIndexCreationIT,junit:junit,Testing Frameworks,"testing,junit",6,15,0.4
com.stratio.cassandra.lucene.search.condition,NoneConditionTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,17,0.24
com.stratio.cassandra.lucene.search.condition,NoneConditionTest,junit:junit,Testing Frameworks,"testing,junit",13,17,0.76
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,com.stratio.cassandra:cassandra-lucene-index-builder,"","lucene,database,builder,cassandra,index",14,32,0.44
com.stratio.cassandra.lucene.testsAT.varia,SearchWithLongWideRowsIT,junit:junit,Testing Frameworks,"testing,junit",18,32,0.56
com.stratio.cassandra.lucene.search,SearchBuilderTest,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,junit:junit,Testing Frameworks,"testing,junit",61,79,0.77
com.stratio.cassandra.lucene.schema.mapping,LongMapperTest,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",18,79,0.23
